Latitude,Longitude,Crash Type,geometry,Presence of guardrails,Cable barriers,Rumble strips,Pavement condition,Proximity to highway entrances and exits,Urban vs. rural environment,Surrounding natural features,Number of lanes,Shoulder type and width,Posted speed limit,Presence and type of median or divider,Lane markings and signage visibility,Nighttime lighting and visibility
35.61978,-88.99132,Property Damage,POINT (-88.99132 35.61977999999999),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61996,-88.99141,Property Damage,POINT (-88.99141 35.61995999999999),0,1,2,3,0,0,0,2,2,4,2,3,0
35.6197,-88.99159,Property Damage,POINT (-88.99158999999999 35.6197),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61977,-88.99212,Property Damage,POINT (-88.99211999999999 35.61977),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61904,-88.99365,Property Damage,POINT (-88.99364999999999 35.61903999999999),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61839,-88.99557,Property Damage,POINT (-88.99556999999999 35.61838999999999),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61839,-88.99567,Property Damage,POINT (-88.99566999999999 35.61838999999999),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61813,-88.99648,Property Damage,POINT (-88.99647999999999 35.61813000000001),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61653,-89.00224,Property Damage,POINT (-89.00223999999999 35.61652999999999),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61594,-89.00312,Property Damage,POINT (-89.00312 35.615939999999995),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61603,-89.00382,Property Damage,POINT (-89.00381999999999 35.61603),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61572,-89.00397,Property Damage,POINT (-89.00397 35.61572000000001),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61531,-89.00526,Property Damage,POINT (-89.00525999999999 35.615309999999994),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61481,-89.00683,Property Damage,POINT (-89.00682999999998 35.61481),0,1,2,3,0,0,0,2,2,4,2,3,0
35.615,-89.007,Property Damage,POINT (-89.00699999999999 35.61500000000001),0,1,2,3,0,0,0,2,2,4,2,3,0
35.6147,-89.00794,Property Damage,POINT (-89.00793999999999 35.61469999999999),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61427,-89.00849,Property Damage,POINT (-89.00849 35.61427),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61444,-89.00877,Property Damage,POINT (-89.00876999999998 35.61444),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61356,-89.01071,Property Damage,POINT (-89.01071 35.61356000000001),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61312,-89.01208,Property Damage,POINT (-89.01208 35.613119999999995),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61336,-89.01212,Property Damage,POINT (-89.01211999999998 35.61335999999999),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61303,-89.01237,Property Damage,POINT (-89.01236999999999 35.61303000000001),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61245,-89.01494,Property Damage,POINT (-89.01494 35.61245),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61196,-89.01568,Property Damage,POINT (-89.01568 35.61196),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61147,-89.01724,Property Damage,POINT (-89.01724 35.61147),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61136,-89.01759,Property Damage,POINT (-89.01758999999998 35.61136),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61132,-89.0177,Property Damage,POINT (-89.0177 35.611320000000006),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61111,-89.01831,Property Damage,POINT (-89.01831 35.61110999999999),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61065,-89.01971,Property Damage,POINT (-89.01971 35.61065),0,1,2,3,0,0,0,2,2,4,2,3,0
35.6106,-89.01979,Property Damage,POINT (-89.01979 35.6106),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61057,-89.0204,Property Damage,POINT (-89.0204 35.61057),0,1,2,3,0,0,0,2,2,4,2,3,0
35.60995,-89.02206,Property Damage,POINT (-89.02205999999998 35.60994999999999),0,1,2,3,0,0,0,2,2,4,2,3,0
35.60926,-89.02394,Property Damage,POINT (-89.02394 35.60925999999999),0,1,2,3,0,0,0,2,2,4,2,3,0
35.60861,-89.0248,Property Damage,POINT (-89.0248 35.60861),0,1,2,3,0,0,0,2,2,4,2,3,0
35.60853,-89.025,Property Damage,POINT (-89.025 35.60853),2,0,2,3,0,0,0,2,2,4,2,3,0
35.60861,-89.02511,Property Damage,POINT (-89.02510999999998 35.60861),2,0,2,3,0,0,0,2,2,4,2,3,0
35.60844,-89.02589,Property Damage,POINT (-89.02588999999999 35.60843999999999),2,0,2,3,0,0,0,2,2,4,2,3,0
35.60769,-89.02784,Property Damage,POINT (-89.02784000000001 35.60768999999999),1,1,2,3,0,0,0,2,2,4,2,3,0
35.60656,-89.03004,Property Damage,POINT (-89.03004 35.606559999999995),0,1,2,3,0,0,0,2,2,4,2,3,0
35.60631,-89.03134,Property Damage,POINT (-89.03133999999999 35.60631),0,1,2,3,0,0,0,2,2,4,2,3,0
35.60604,-89.03135,Property Damage,POINT (-89.03135 35.60603999999999),0,1,2,3,0,0,0,2,2,4,2,3,0
35.60596,-89.03224,Property Damage,POINT (-89.03224 35.605959999999996),0,1,2,3,0,0,0,2,2,4,2,3,0
35.60443,-89.0361,Property Damage,POINT (-89.03609999999999 35.604429999999994),0,1,2,3,0,0,0,2,2,4,2,3,0
35.60405,-89.03641,Property Damage,POINT (-89.03641 35.60405),0,1,2,3,0,0,0,2,2,4,2,3,0
35.60339,-89.03838,Property Damage,POINT (-89.03838 35.60339),0,1,2,3,0,0,0,2,2,4,2,3,0
35.60323,-89.03848,Property Damage,POINT (-89.03848 35.603229999999996),0,1,2,3,0,0,0,2,2,4,2,3,0
35.60331,-89.03895,Property Damage,POINT (-89.03894999999999 35.60331),0,1,2,3,0,0,0,2,2,4,2,3,0
35.60261,-89.04005,Property Damage,POINT (-89.04004999999998 35.60261),0,1,2,3,0,0,0,2,2,4,2,3,0
35.60265,-89.04063,Property Damage,POINT (-89.04063 35.60265),0,0,2,3,0,0,0,2,2,4,2,3,0
35.60223,-89.04103,Property Damage,POINT (-89.04102999999999 35.60223),0,0,2,3,0,0,0,2,2,4,2,3,0
35.60243,-89.0412,Property Damage,POINT (-89.0412 35.60243),0,0,2,3,0,0,0,2,2,4,2,3,0
35.60209,-89.04204,Property Damage,POINT (-89.04203999999999 35.60209),0,0,2,3,0,0,0,2,2,4,2,3,0
35.60208,-89.04207,Property Damage,POINT (-89.04207 35.60208),0,0,2,3,0,0,0,2,2,4,2,3,0
35.60198,-89.04234,Property Damage,POINT (-89.04233999999998 35.60197999999999),0,0,2,3,0,0,0,2,2,4,2,3,0
35.60152,-89.04351,Property Damage,POINT (-89.04350999999998 35.60152000000001),0,0,2,3,0,0,0,2,2,4,2,3,0
35.60073,-89.04553,Property Damage,POINT (-89.04553 35.600730000000006),0,0,2,3,0,0,0,2,2,4,2,3,0
35.60071,-89.04558,Property Damage,POINT (-89.04558 35.60071),0,0,2,3,0,0,0,2,2,4,2,3,0
35.60057,-89.04594,Property Damage,POINT (-89.04593999999999 35.600570000000005),0,0,2,3,0,0,0,2,2,4,2,3,0
35.59991,-89.04763,Property Damage,POINT (-89.04762999999998 35.59991),0,0,2,3,0,0,0,2,2,4,2,3,0
35.59958,-89.04779,Property Damage,POINT (-89.04778999999999 35.599579999999996),0,0,2,3,1,0,0,2,2,4,2,3,0
35.59922,-89.04881,Property Damage,POINT (-89.04881 35.599219999999995),0,0,2,3,1,0,0,2,2,4,2,3,0
35.59892,-89.04951,Property Damage,POINT (-89.04951 35.59891999999999),0,0,2,3,1,0,0,2,2,4,2,3,0
35.59891,-89.05018,Property Damage,POINT (-89.05017999999998 35.59891),0,0,2,3,1,0,0,2,2,4,2,3,0
35.59885,-89.05033,Property Damage,POINT (-89.05032999999999 35.59885),0,0,2,3,1,0,0,2,2,4,2,3,0
35.59746,-89.05388,Property Damage,POINT (-89.05387999999999 35.59746),0,0,2,3,1,0,0,2,2,4,2,3,0
35.59738,-89.05407,Property Damage,POINT (-89.05406999999998 35.597379999999994),0,0,2,3,1,0,0,2,2,4,2,3,0
35.59679,-89.05471,Property Damage,POINT (-89.05471 35.59679),0,0,2,3,1,0,0,2,2,4,2,3,0
35.59629,-89.05472,Property Damage,POINT (-89.05472 35.596289999999996),0,0,2,3,1,0,0,2,2,4,2,3,0
35.59626,-89.05477,Property Damage,POINT (-89.05477 35.596259999999994),0,0,2,3,1,0,0,2,2,4,2,3,0
35.59631,-89.05478,Property Damage,POINT (-89.05477999999998 35.596309999999995),0,0,2,3,1,0,0,2,2,4,2,3,0
35.59702,-89.05501,Property Damage,POINT (-89.05500999999998 35.59702),0,0,2,3,1,0,0,2,2,4,2,3,0
35.59617,-89.05644,Property Damage,POINT (-89.05644 35.596169999999994),0,0,2,3,1,0,0,2,2,4,2,3,0
35.59555,-89.0566,Property Damage,POINT (-89.05660000000002 35.595549999999996),0,0,2,3,1,0,0,2,2,4,2,3,0
35.5956,-89.05668,Property Damage,POINT (-89.05667999999999 35.59559999999999),0,0,2,3,1,0,0,2,2,4,2,3,0
35.59599,-89.05699,Property Damage,POINT (-89.05699 35.59598999999999),0,0,2,3,1,0,0,2,2,4,2,3,0
35.59574,-89.05762,Property Damage,POINT (-89.05761999999999 35.59574),0,0,2,3,1,0,0,2,2,4,2,3,0
35.59563,-89.0579,Property Damage,POINT (-89.05790000000002 35.59563),0,0,2,3,1,0,0,2,2,4,2,3,0
35.59558,-89.05869,Property Damage,POINT (-89.05869 35.59557999999999),0,0,2,3,1,0,0,2,2,4,2,3,0
35.59526,-89.05887,Property Damage,POINT (-89.05887 35.59526),0,0,2,3,1,0,0,2,2,4,2,3,0
35.59488,-89.05994,Property Damage,POINT (-89.05993999999998 35.59488),0,0,2,3,MC,0,0,2,2,4,2,3,0
35.59511,-89.06004,Property Damage,POINT (-89.06004 35.595110000000005),0,0,2,3,0,0,0,2,2,4,2,3,0
35.59499,-89.0604,Property Damage,POINT (-89.0604 35.594989999999996),0,0,2,3,0,0,0,2,2,4,2,3,0
35.59491,-89.06063,Property Damage,POINT (-89.06063 35.59491),0,0,2,3,0,0,0,2,2,4,2,3,0
35.59491,-89.06065,Property Damage,POINT (-89.06064999999998 35.59491),0,0,2,3,0,0,0,2,2,4,2,3,0
35.59439,-89.0624,Property Damage,POINT (-89.0624 35.59438999999999),0,0,2,3,0,0,0,2,2,4,2,3,0
35.59415,-89.06321,Property Damage,POINT (-89.06320999999998 35.59415),0,0,2,3,0,0,0,2,2,4,2,3,0
35.59397,-89.06379,Property Damage,POINT (-89.06378999999998 35.59396999999999),0,0,2,3,0,0,0,2,2,4,2,3,0
35.59361,-89.06422,Property Damage,POINT (-89.06421999999999 35.59360999999999),1,0,2,3,0,0,1,2,2,4,2,3,0
35.59364,-89.06495,Property Damage,POINT (-89.06494999999998 35.59364),1,0,2,3,0,0,1,2,2,4,2,3,0
35.59277,-89.06705,Property Damage,POINT (-89.06705 35.59277),0,0,2,3,0,0,1,2,2,4,2,3,0
35.59284,-89.06764,Property Damage,POINT (-89.06764 35.592839999999995),0,0,2,3,0,0,1,2,2,4,2,3,0
35.59218,-89.06987,Property Damage,POINT (-89.06987 35.59218),0,0,2,3,0,0,1,2,2,4,2,3,0
35.59198,-89.07011,Property Damage,POINT (-89.07010999999999 35.59198000000001),0,0,2,3,0,0,1,2,2,4,2,3,0
35.5921,-89.07014,Property Damage,POINT (-89.07014 35.592099999999995),0,0,2,3,0,0,1,2,2,4,2,3,0
35.81786,-88.18437,Injury,POINT (-88.18437 35.81785999999999),none,none,none,none,0,none,none,none,none,none,none,none,none
35.81659,-88.19444,Injury,POINT (-88.19443999999999 35.81659),none,none,none,none,0,none,none,none,none,none,none,none,none
35.81595,-88.19869,Injury,POINT (-88.19869 35.81595),1,0,2,2,0,0,0,2,2,4,2,2,0
35.81507,-88.20522,Injury,POINT (-88.20522 35.81507),0,0,2,2,0,0,0,2,2,4,2,2,0
35.81468,-88.20592,Injury,POINT (-88.20591999999999 35.81468),0,0,2,2,0,0,0,2,2,4,2,2,0
35.81499,-88.20634,Injury,POINT (-88.20634 35.814989999999995),2,0,2,2,0,0,0,2,2,4,4,2,0
35.81493,-88.2084,Injury,POINT (-88.20839999999998 35.81493),2,0,2,2,0,0,0,2,2,4,4,2,0
35.81502,-88.21182,Injury,POINT (-88.21182 35.81502),0,0,2,2,0,0,0,2,2,4,2,2,0
35.81452,-88.21877,Injury,POINT (-88.21876999999999 35.81452),0,0,2,2,0,0,0,2,2,4,2,2,0
35.81452,-88.21879,Injury,POINT (-88.21879 35.81452),0,0,2,2,0,0,0,2,2,4,2,2,0
35.81473,-88.21935,Injury,POINT (-88.21935 35.81472999999999),0,0,2,2,0,0,0,2,2,4,2,2,0
35.81458,-88.2194,Injury,POINT (-88.21939999999998 35.81458),0,0,2,2,0,0,0,2,2,4,2,2,0
35.81508,-88.22346,Injury,POINT (-88.22346 35.815079999999995),2,0,2,2,0,0,0,2,2,4,4,2,0
35.81811,-88.25492,Injury,POINT (-88.25492 35.81811),0,0,2,2,MC,0,0,2,2,4,4,2,0
35.8184,-88.26421,Injury,POINT (-88.26421 35.8184),1,1,2,2,0,0,0,2,2,4,4,2,0
35.81747,-88.26883,Injury,POINT (-88.26883 35.81746999999999),1,1,2,4,0,0,0,2,2,4,4,2,0
35.81731,-88.26954,Injury,POINT (-88.26954 35.81731),1,1,2,4,0,0,0,2,2,4,4,2,0
35.81675,-88.27196,Injury,POINT (-88.27196 35.81675),1,1,2,4,0,0,0,2,2,4,4,2,0
35.81591,-88.27571,Injury,POINT (-88.27570999999999 35.81591),0,1,2,4,0,0,0,2,2,4,4,2,0
35.81616,-88.27576,Injury,POINT (-88.27575999999999 35.816159999999996),0,1,2,4,0,0,0,2,2,4,4,2,0
35.81353,-88.28638,Injury,POINT (-88.28638 35.81352999999999),1,1,2,3,0,0,0,2,2,4,4,2,0
35.81312,-88.28921,Injury,POINT (-88.28920999999998 35.81312),0,1,2,3,0,0,0,2,2,4,4,2,0
35.81305,-88.28952,Injury,POINT (-88.28952 35.81305),0,1,2,3,0,0,0,2,2,4,4,2,0
35.81286,-88.28984,Injury,POINT (-88.28984 35.81286),0,1,2,3,0,0,0,2,2,4,4,2,0
35.81266,-88.29136,Injury,POINT (-88.29135999999998 35.81266),0,1,2,3,0,0,0,2,2,4,4,2,0
35.81072,-88.2989,Injury,POINT (-88.29889999999999 35.81072),0,1,2,3,0,0,0,2,2,4,4,2,0
35.80964,-88.30374,Injury,POINT (-88.30374 35.80964),0,1,2,3,0,0,0,2,2,4,4,2,0
35.80888,-88.30686,Injury,POINT (-88.30686 35.80888),0,0,2,3,0,0,0,2,2,4,2,2,0
35.80825,-88.30976,Injury,POINT (-88.30975999999998 35.80825),0,0,2,3,0,0,0,2,2,4,4,2,0
35.80225,-88.33417,Injury,POINT (-88.33417 35.802249999999994),0,0,2,3,0,0,0,2,2,4,2,2,0
35.8018,-88.33478,Injury,POINT (-88.33477999999998 35.8018),0,0,2,3,0,0,0,2,2,4,2,2,0
35.80169,-88.33787,Injury,POINT (-88.33787 35.801689999999994),0,0,2,3,0,0,0,2,2,4,2,MC,0
35.8014,-88.34023,Injury,POINT (-88.34022999999999 35.8014),0,0,2,3,0,0,0,2,2,4,2,1,0
35.80072,-88.34674,Injury,POINT (-88.34673999999998 35.80072),2,0,2,3,0,0,0,2,2,4,3,1,0
35.80082,-88.34682,Injury,POINT (-88.34682 35.80082),2,0,2,3,0,0,0,2,2,4,3,1,0
35.80046,-88.34687,Injury,POINT (-88.34687000000001 35.80046),2,0,2,3,0,0,0,2,2,4,3,1,0
35.80048,-88.34839,Injury,POINT (-88.34838999999998 35.80048),0,0,2,3,0,0,0,2,2,4,3,1,0
35.79986,-88.35278,Injury,POINT (-88.35278 35.79986),0,0,2,3,0,0,0,2,2,4,2,3,0
35.7991,-88.35802,Injury,POINT (-88.35801999999998 35.7991),0,0,2,3,0,0,0,2,2,4,2,3,0
35.79766,-88.36382,Injury,POINT (-88.36382 35.79765999999999),0,0,2,3,none,0,0,3,2,4,2,3,0
35.79647,-88.36704,Injury,POINT (-88.36703999999999 35.79646999999999),0,0,2,3,none,0,0,3,2,4,2,3,0
35.79556,-88.36869,Injury,POINT (-88.36868999999999 35.79556),1,0,2,3,none,0,0,3,2,4,2,3,0
35.79313,-88.37507,Injury,POINT (-88.37507 35.79312999999999),0,0,2,3,none,0,0,3,2,4,2,3,0
35.79335,-88.37517,Injury,POINT (-88.37517 35.79335),0,0,2,3,none,0,0,3,2,4,2,3,0
35.78988,-88.39021,Injury,POINT (-88.39020999999998 35.78988),0,0,2,3,1,0,0,3,2,4,2,3,1
35.78864,-88.39179,Injury,POINT (-88.39178999999999 35.78864),1,0,2,3,1,0,0,3,2,4,2,3,1
35.78759,-88.399,Injury,POINT (-88.39899999999999 35.78758999999999),0,0,2,3,0,0,0,3,2,4,2,3,0
35.78203,-88.41401,Injury,POINT (-88.41400999999999 35.78202999999999),0,0,2,3,0,0,0,3,2,4,2,3,0
35.78078,-88.41737,Injury,POINT (-88.41737 35.780779999999986),1,0,2,3,0,0,0,3,2,4,2,3,0
35.77896,-88.42154,Injury,POINT (-88.42154 35.77895999999999),0,0,2,3,0,0,0,3,2,4,2,3,0
35.77809,-88.42461,Injury,POINT (-88.42461 35.77808999999999),0,0,2,3,0,0,0,3,2,4,2,3,0
35.77803,-88.42471,Injury,POINT (-88.42470999999999 35.778029999999994),0,0,2,3,0,0,0,3,2,4,2,3,0
35.77558,-88.43136,Injury,POINT (-88.43136 35.77557999999999),1,0,2,3,0,0,0,3,2,4,2,3,0
35.7742,-88.43504,Injury,POINT (-88.43503999999999 35.7742),0,0,2,3,0,0,0,3,2,4,2,3,0
35.76905,-88.45466,Injury,POINT (-88.45466 35.76904999999999),0,0,2,3,0,0,0,3,2,4,2,3,0
35.76713,-88.46129,Injury,POINT (-88.46129 35.76713),0,0,2,3,0,0,0,3,2,4,2,3,0
35.76649,-88.46477,Injury,POINT (-88.46477 35.766490000000005),0,0,2,3,0,0,0,3,2,4,2,3,0
35.76548,-88.46817,Injury,POINT (-88.46817 35.76547999999999),0,0,2,3,0,0,0,3,2,4,2,3,0
35.76245,-88.47971,Injury,POINT (-88.47971 35.762449999999994),0,0,2,3,0,0,4,3,2,4,2,3,0
35.75717,-88.50128,Injury,POINT (-88.50128 35.757169999999995),1,0,2,3,0,0,4,3,2,4,2,3,0
35.757,-88.50203,Injury,POINT (-88.50203 35.75699999999999),1,0,2,3,0,0,4,3,2,4,2,3,0
35.75403,-88.51727,Injury,POINT (-88.51727 35.75403),0,2,2,3,1,0,1,3,2,4,2,3,0
35.75306,-88.523,Injury,POINT (-88.523 35.75305999999999),0,2,2,3,0,0,1,3,2,4,2,3,0
35.75222,-88.5264,Injury,POINT (-88.52639999999998 35.75222),0,2,2,3,0,0,1,3,2,4,2,3,0
35.75153,-88.53185,Injury,POINT (-88.53184999999999 35.75153000000001),0,2,2,3,0,0,1,3,2,4,2,3,0
35.74892,-88.54551,Injury,POINT (-88.54550999999998 35.74892),0,0,2,3,0,0,1,3,2,4,2,3,0
35.74884,-88.54741,Injury,POINT (-88.54740999999999 35.748839999999994),0,0,2,3,0,0,1,3,2,4,2,3,0
35.74761,-88.55454,Injury,POINT (-88.55454 35.747609999999995),1,0,2,3,0,0,1,3,2,4,2,3,0
35.74682,-88.55771,Injury,POINT (-88.55771 35.74682),0,0,2,1,0,0,0,2,2,4,2,2,0
35.74646,-88.56127,Injury,POINT (-88.56126999999998 35.74645999999999),0,0,2,1,0,0,0,2,2,4,2,2,0
35.74183,-88.5744,Injury,POINT (-88.57439999999998 35.74182999999999),1,0,2,1,0,0,0,2,2,4,2,2,0
35.73422,-88.5893,Injury,POINT (-88.58929999999998 35.73422),0,0,2,1,0,0,0,2,2,4,2,2,0
35.72966,-88.59744,Injury,POINT (-88.59744 35.729659999999996),0,0,2,1,0,0,0,2,2,4,2,2,0
35.72827,-88.60104,Injury,POINT (-88.60103999999998 35.728269999999995),1,0,2,1,0,0,0,2,2,4,2,2,0
35.72821,-88.60155,Injury,POINT (-88.60154999999999 35.72820999999999),1,0,2,1,0,0,0,2,2,4,2,2,0
35.72724,-88.60426,Injury,POINT (-88.60426 35.727239999999995),1,0,2,1,0,0,0,2,2,4,2,2,0
35.72703,-88.60495,Injury,POINT (-88.60495 35.727030000000006),1,0,2,1,0,0,0,2,2,4,2,2,0
35.7268,-88.60649,Injury,POINT (-88.60649 35.72679999999998),1,0,2,1,0,0,0,2,2,4,2,2,0
35.72612,-88.60791,Injury,POINT (-88.60791 35.72612000000001),1,0,2,1,0,0,0,2,2,4,2,2,0
35.72612,-88.60791,Injury,POINT (-88.60791 35.72612000000001),1,0,2,1,0,0,0,2,2,4,2,2,0
35.72332,-88.61772,Injury,POINT (-88.61771999999999 35.72331999999999),1,0,2,1,0,0,0,2,2,4,2,2,0
35.72231,-88.62098,Injury,POINT (-88.62097999999999 35.72231),0,0,2,1,0,0,0,2,2,4,2,2,0
35.71854,-88.6332,Injury,POINT (-88.6332 35.71854),0,1,2,1,1,0,0,2,4,4,2,2,0
35.71747,-88.63408,Injury,POINT (-88.63408 35.71746999999999),0,1,2,1,1,0,0,2,4,4,2,2,0
35.71726,-88.63411,Injury,POINT (-88.63411 35.71726),0,1,2,1,1,0,0,2,4,4,2,2,0
35.71796,-88.63412,Injury,POINT (-88.63412 35.71796),0,1,2,1,1,0,0,2,4,4,2,2,0
35.71878,-88.63414,Injury,POINT (-88.63414 35.71878),0,1,2,1,1,0,0,2,4,4,2,2,0
35.71874,-88.63429,Injury,POINT (-88.63429 35.71873999999999),0,1,2,1,1,0,0,2,4,4,2,2,0
35.71746,-88.63432,Injury,POINT (-88.63432 35.71746),0,1,2,1,1,0,0,2,4,4,2,2,0
35.7173,-88.63581,Injury,POINT (-88.63581 35.7173),0,1,2,1,1,0,0,2,4,4,2,2,0
35.717,-88.63809,Injury,POINT (-88.63809 35.717),0,1,2,1,1,0,0,2,4,4,2,2,0
35.71596,-88.64067,Injury,POINT (-88.64067 35.71596),0,0,2,1,0,0,0,2,2,4,2,2,0
35.7157,-88.64151,Injury,POINT (-88.64150999999998 35.715699999999984),0,0,2,1,0,0,0,2,2,4,2,2,0
35.71582,-88.64194,Injury,POINT (-88.64193999999999 35.715819999999994),0,0,2,1,0,0,0,2,2,4,2,2,0
35.71574,-88.64215,Injury,POINT (-88.64214999999999 35.71574),0,0,2,1,0,0,0,2,2,4,2,2,0
35.71495,-88.64473,Injury,POINT (-88.64473 35.71495),0,0,2,1,0,0,0,2,2,4,2,2,0
35.71423,-88.64706,Injury,POINT (-88.64706 35.714229999999986),0,0,2,1,0,0,0,2,2,4,2,2,0
35.71172,-88.65437,Injury,POINT (-88.65437 35.71172),0,0,2,1,0,0,0,2,2,4,2,2,0
35.71169,-88.65444,Injury,POINT (-88.65444 35.71169),0,0,2,1,0,0,0,2,2,4,2,2,0
35.71023,-88.65997,Injury,POINT (-88.65996999999999 35.71023),1,0,2,1,0,0,0,2,2,4,2,2,0
35.70914,-88.66271,Injury,POINT (-88.66271 35.709140000000005),0,0,2,1,0,0,0,2,2,4,2,2,0
35.70841,-88.66508,Injury,POINT (-88.66507999999999 35.70841),0,0,2,1,0,0,0,2,2,4,2,2,0
35.70519,-88.67358,Injury,POINT (-88.67357999999999 35.705189999999995),0,0,2,1,0,0,0,2,2,4,2,2,0
35.70215,-88.68205,Injury,POINT (-88.68205 35.70215),0,0,2,1,0,0,0,2,2,4,2,2,0
35.69851,-88.69142,Injury,POINT (-88.69142 35.698510000000006),1,0,2,1,0,0,0,2,2,4,2,2,0
35.6932,-88.70507,Injury,POINT (-88.70507000000002 35.6932),1,0,2,1,0,0,0,2,2,4,2,2,0
35.69251,-88.70617,Injury,POINT (-88.70616999999999 35.69251),0,1,2,3,0,0,0,2,2,4,2,3,0
35.69263,-88.70656,Injury,POINT (-88.70656 35.692629999999994),0,1,2,3,0,0,0,2,2,4,2,3,0
35.69104,-88.70997,Injury,POINT (-88.70996999999998 35.69104),0,1,2,3,0,0,0,2,2,4,2,3,0
35.69076,-88.71153,Injury,POINT (-88.71152999999998 35.69075999999999),0,1,2,3,0,0,0,2,2,4,2,3,0
35.68415,-88.72649,Injury,POINT (-88.72648999999998 35.68415),1,0,2,3,0,0,0,2,2,4,2,3,0
35.68115,-88.73963,Injury,POINT (-88.73963 35.68115),2,0,2,4,1,0,0,3,2,4,3,3,2
35.68115,-88.73963,Injury,POINT (-88.73963 35.68115),2,0,2,4,1,0,0,3,2,4,3,3,2
35.6808,-88.74949,Injury,POINT (-88.74949 35.680799999999984),1,0,2,4,1,0,0,3,2,4,3,3,2
35.68079,-88.74998,Injury,POINT (-88.74997999999998 35.68079),1,0,2,4,1,0,0,3,2,4,3,3,2
35.68101,-88.75218,Injury,POINT (-88.75217999999998 35.68101),1,0,2,4,1,0,0,3,2,4,3,3,2
35.68085,-88.76756,Injury,POINT (-88.76756 35.68085),1,0,2,4,1,0,0,3,2,3,3,3,2
35.68084,-88.76837,Injury,POINT (-88.76836999999999 35.680839999999996),1,0,2,4,1,0,0,3,2,3,3,3,2
35.68084,-88.769,Injury,POINT (-88.769 35.680839999999996),1,0,2,4,1,0,0,3,2,3,3,3,2
35.67946,-88.78031,Injury,POINT (-88.78030999999999 35.67945999999999),1,0,2,4,1,0,0,3,2,3,3,3,2
35.67946,-88.78031,Injury,POINT (-88.78030999999999 35.67945999999999),1,0,2,4,1,0,0,3,2,3,3,3,2
35.67945,-88.78031,Injury,POINT (-88.78030999999999 35.67945000000001),1,0,2,4,1,0,0,3,2,3,3,3,2
35.67945,-88.78031,Injury,POINT (-88.78030999999999 35.67945000000001),1,0,2,4,1,0,0,3,2,3,3,3,2
35.67831,-88.78068,Injury,POINT (-88.78067999999999 35.678309999999996),1,0,2,4,1,0,0,3,2,3,3,3,2
35.67771,-88.78827,Injury,POINT (-88.78827 35.67770999999999),1,0,2,4,1,0,0,3,2,3,3,3,2
35.67771,-88.7883,Injury,POINT (-88.78829999999999 35.67770999999999),1,0,2,4,1,0,0,3,2,3,3,3,2
35.67744,-88.79125,Injury,POINT (-88.79125 35.67744),2,0,2,4,1,0,0,3,2,3,3,3,2
35.67701,-88.79372,Injury,POINT (-88.79372 35.67700999999999),1,0,2,4,1,0,0,3,2,3,3,3,2
35.67673,-88.7946,Injury,POINT (-88.7946 35.67672999999999),1,0,2,4,1,0,0,3,2,3,3,3,2
35.6768,-88.79498,Injury,POINT (-88.79497999999998 35.67680000000001),1,0,2,4,1,0,0,3,2,3,3,3,2
35.67652,-88.79539,Injury,POINT (-88.79538999999998 35.67652),2,0,2,4,1,0,0,3,2,3,3,3,2
35.67645,-88.7956,Injury,POINT (-88.79559999999998 35.676449999999996),2,0,2,4,1,0,0,3,2,3,3,3,2
35.67615,-88.79734,Injury,POINT (-88.79733999999999 35.67615),2,0,2,4,1,0,0,3,2,3,3,3,2
35.67624,-88.79826,Injury,POINT (-88.79826 35.67624),2,0,2,4,1,0,0,3,2,3,3,3,2
35.67321,-88.81455,Injury,POINT (-88.81455 35.673210000000005),1,0,2,4,1,0,0,3,2,3,3,3,2
35.67194,-88.82219,Injury,POINT (-88.82218999999999 35.671940000000006),1,0,2,4,1,1,0,3,2,3,3,3,2
35.67152,-88.8258,Injury,POINT (-88.8258 35.67152),1,0,2,4,1,1,0,3,2,3,3,3,2
35.67163,-88.82588,Injury,POINT (-88.82587999999998 35.67163000000001),1,0,2,4,1,1,0,3,2,3,3,3,2
